crossrec_rate,rate_0,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_20,results_40,results_100,results_200,results_600,results_1000
1,5,1,5,1,5,1,1,1,0,1,0,1,1
2,3,12,12,12,12,12,12,0,0,0,0,0,0
9,13,13,13,13,13,5,13,0,0,0,0,1,0
3,13,0,0,0,7,0,13,1,1,1,1,1,0
2,4,7,2,2,1,1,1,0,1,1,1,1,1
7,9,4,4,4,4,4,14,1,1,1,1,1,0
15,10,10,10,16,16,10,10,0,0,0,0,0,0
2,4,2,1,2,4,3,3,1,1,1,0,1,1
6,3,3,7,9,14,14,7,0,0,0,0,0,0
4,13,6,5,6,2,6,2,1,1,1,1,1,1
1,2,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,0,0,0,0,0,0
3,2,14,14,14,14,14,2,0,0,0,0,0,0
3,15,4,15,2,15,4,4,1,0,1,0,1,1
1,9,1,1,1,1,1,1,1,1,1,1,1,1
2,3,15,3,15,15,15,15,0,0,0,0,0,0
6,17,17,17,17,19,17,19,0,0,0,0,0,0
6,5,8,10,10,1,5,5,0,0,0,1,0,0
1,2,0,0,2,0,1,2,1,1,0,1,1,0
1,6,0,1,1,0,1,1,1,1,1,1,1,1
7,18,18,5,3,8,3,18,0,1,1,1,1,0
15,5,16,16,16,16,16,16,0,0,0,0,0,0
1,18,0,0,0,0,0,1,1,1,1,1,1,1
8,13,19,10,7,13,19,1,0,1,1,0,0,1
